Gene.name	Wormbase.ID	Transcript.name	Chromosome	Strand	Relative.loc.chromosome	GermlineExpression	Total.value.of.PATC.algorithm	PATC.density	Bin.size	Bases.with.PATC.60	Frequency.of.PATCs.60	stoekius_oocyte_rpkm	spermatogenic_gonad_fem.3_RPKM_Ortiz_2014	Gene.expression__Ortiz_2014	Germline_TPM_Serizay2020
K12C11.7	WBGene00045053	K12C11.7a.1	I	+	0.0888548	FALSE	21141	23.3860619469027	904	203	0.224557522123894	0.6	2.34193	Gender Neutral	23.703
smo-1	WBGene00004888	K12C11.2.1	I	+	0.0889633	TRUE	2920	7.64397905759162	382	0	0	671	958.831	Gender Neutral	641.604
K12C11.1	WBGene00019673	K12C11.1a.1	I	-	0.0891046	TRUE	610013	182.748052726183	3338	1399	0.419113241461953	318.4	31.315	Gender Neutral	54.609
Y92H12BL.1	WBGene00022363	Y92H12BL.1a.1	I	+	0.0898008	TRUE	329813	33.6578222267578	9799	2036	0.20777630370446	30.9	42.0217	Gender Neutral	18.826
Y92H12BL.6	WBGene00303097	Y92H12BL.6.1	I	+	0.090587	NA	200	3.17460317460317	63	0	0	NA	NA	NA	NA
Y92H12BL.5	WBGene00022366	Y92H12BL.5.1	I	+	0.0909345	TRUE	354240	34.8318584070796	10170	1972	0.193903638151426	27.9	32.2196	Gender Neutral	25.07
Y92H12BL.7	WBGene00305050	Y92H12BL.7.1	I	-	0.0914345	NA	212762	88.6508333333333	2400	805	0.335416666666667	NA	NA	NA	NA
Y92H12BL.4	WBGene00022365	Y92H12BL.4.1	I	-	0.0918404	TRUE	69709	43.6773182957393	1596	229	0.143483709273183	9.6	11.298	Gender Neutral	9.805
Y92H12BM.1	WBGene00022367	Y92H12BM.1.1	I	-	0.0922879	TRUE	693718	197.527904328018	3512	2626	0.747722095671982	7	6.24094	Gender Neutral	6.122
Y92H12BR.7	WBGene00022372	Y92H12BR.7.1	I	+	0.0928022	TRUE	1059218	126.488894196322	8374	4324	0.516360162407452	19.9	13.848	Gender Neutral	9.564
set-29	WBGene00022371	Y92H12BR.6.1	I	+	0.0935143	TRUE	1146986	161.7979968966	7089	2090	0.294822965157286	15.9	22.6213	Gender Neutral	11.12
Y92H12BR.2	WBGene00022368	Y92H12BR.2.1	I	-	0.0938753	TRUE	509266	295.055619930475	1726	1186	0.687137891077636	68	93.3607	Gender Neutral	50.701
Y92H12BR.3	WBGene00022369	Y92H12BR.3a.1	I	+	0.0942515	TRUE	562801	70.1921925667249	8018	2944	0.36717385881766	266.4	58.475	Oogenic	81.717
mrpl-15	WBGene00022373	Y92H12BR.8.1	I	+	0.0954559	TRUE	790016	160.474507414178	4923	2299	0.466991671744871	31.5	90.4389	Gender Neutral	31.953
F37F2.2	WBGene00018159	F37F2.2.1	I	-	0.0957531	TRUE	1388128	978.933709449929	1418	960	0.677009873060649	54.4	101.613	Gender Neutral	32.695
spe-15	WBGene00004969	F47G6.4a.1	I	+	0.0965962	TRUE	653198	35.2147285567955	18549	2047	0.110356353442234	2.8	283.642	Spermatogenic	15.965
gst-25	WBGene00001773	F37F2.3.1	I	-	0.0963416	FALSE	30609	15.8267838676319	1934	112	0.0579110651499483	0.1	NA	NA	0
F47G6.3	WBGene00018580	F47G6.3.1	I	+	0.0973687	FALSE	143398	36.7216389244558	3905	959	0.245582586427657	0.1	100.946	Spermatogenic	5.368
acs-16	WBGene00018579	F47G6.2.1	I	+	0.0978999	FALSE	156763	18.3563231850117	8540	606	0.07096018735363	0.1	NA	NA	2.863
dyb-1	WBGene00001115	F47G6.1a.1	I	+	0.0986379	TRUE	171704	23.7949002217295	7216	931	0.129018847006652	2.3	1.62095	Gender Neutral	7.033
Y92H12A.5	WBGene00022361	Y92H12A.5a.1	I	-	0.0997101	TRUE	904952	39.2263545730386	23070	6033	0.261508452535761	25.3	15.0705	Gender Neutral	18.742
ints-3	WBGene00022360	Y92H12A.4a.1	I	+	0.10131	TRUE	931312	38.0982614031499	24445	6045	0.247289834321947	7.7	15.3013	Gender Neutral	13.589
Y92H12A.2	WBGene00022358	Y92H12A.2a.1	I	+	0.102821	TRUE	280382	22.8752549563515	12257	1443	0.117728644856001	14.2	81.4641	Spermatogenic	11.015
src-1	WBGene00005077	Y92H12A.1a.1	I	+	0.104392	TRUE	435011	37.2696196024674	11672	2741	0.234835503769705	51	20.4025	Gender Neutral	19.562
Y73E7A.3	WBGene00022270	Y73E7A.3a.1	I	+	0.105417	FALSE	203013	22.248	9125	681	0.0746301369863014	0.9	9.81219	Spermatogenic	3.316
cpx-1	WBGene00022271	Y73E7A.4.1	I	-	0.105861	FALSE	17838	14.9147157190635	1196	60	0.0501672240802676	0.5	NA	NA	2.427
aatf-1	WBGene00022269	Y73E7A.2.1	I	+	0.10644	TRUE	1043809	211.597202513683	4933	3101	0.628623555645652	3.2	23.5808	Gender Neutral	25.54
Y73E7A.6	WBGene00022273	Y73E7A.6.1	I	-	0.10675	TRUE	1568483	740.199622463426	2119	1804	0.851344974044361	125.7	58.5219	Gender Neutral	17.232
adpr-1	WBGene00044440	Y73E7A.9a.1	I	+	0.10716	TRUE	561160	58.7356081222525	9554	3336	0.349173121205778	22.4	33.609	Gender Neutral	13.139
bre-4	WBGene00000269	Y73E7A.7a.1	I	-	0.107751	TRUE	190519	37.5037401574803	5080	1055	0.207677165354331	43.2	40.3713	Spermatogenic	11.625
Y73E7A.1	WBGene00022268	Y73E7A.1a.1	I	+	0.108224	TRUE	184314	42.4393276536956	4343	1212	0.27906976744186	53.9	171.487	Gender Neutral	10.887
Y73E7A.8	WBGene00022274	Y73E7A.8.1	I	+	0.108768	FALSE	298585	32.6072949656001	9157	1502	0.164027519930108	0.1	NA	NA	2.1
mab-20	WBGene00003111	Y71G12B.20a.1	I	-	0.109343	TRUE	180508	28.2706342991386	6385	1105	0.173061863743148	46.8	0.586766	Oogenic	23.153
Y71G12B.18	WBGene00022156	Y71G12B.18a.1	I	+	0.109745	FALSE	33066	13.6749379652605	2418	174	0.0719602977667494	0	NA	NA	0.46
pqn-88	WBGene00004168	Y71G12B.21.1	I	-	0.109881	FALSE	14166	13.6473988439306	1038	31	0.0298651252408478	0	NA	NA	3.295
Y71G12B.33	WBGene00044358	Y71G12B.33a.1	I	-	0.110166	FALSE	150447	26.431307097681	5692	213	0.0374209416725228	0.1	44.4071	Spermatogenic	1.689
Y71G12B.22	WBGene00022157	Y71G12B.22.1	I	-	0.110493	FALSE	88056	22.2532221379833	3957	417	0.10538286580743	0.1	100.505	Spermatogenic	2.026
Y71G12B.17	WBGene00022155	Y71G12B.17.1	I	+	0.110715	FALSE	27511	13.5991102323282	2023	124	0.0612951062778052	0.3	83.5014	Spermatogenic	12.126
Y71G12B.23	WBGene00022158	Y71G12B.23b.1	I	-	0.110891	TRUE	61889	23.6398013750955	2618	418	0.159663865546218	11.1	1.12941	Oogenic	20.219
Y71G12B.35	WBGene00185098	Y71G12B.35.1	I	-	0.111107	NA	93557	26.2800561797753	3560	433	0.121629213483146	NA	0.815976	Gender Neutral	31.945
drag-1	WBGene00022154	Y71G12B.16.1	I	+	0.111647	FALSE	91578	20.1093544137022	4554	364	0.0799297321036452	0.1	NA	NA	2.183
Y71G12B.31	WBGene00044348	Y71G12B.31a.1	I	-	0.112114	FALSE	183962	25.4020988677161	7242	1117	0.154239160452914	0.1	NA	NA	0.03
ubc-3	WBGene00006702	Y71G12B.15a.1	I	+	0.11276	TRUE	153161	62.8481739844071	2437	536	0.219942552318424	184	81.6828	Gender Neutral	84.389
lsm-6	WBGene00003080	Y71G12B.14.1	I	+	0.11289	NA	11914	36.434250764526	327	94	0.287461773700306	NA	153.632	Gender Neutral	127.983
Y71G12B.13	WBGene00022153	Y71G12B.13.1	I	+	0.113121	TRUE	1298140	225.05894590846	5768	2782	0.482316227461859	21.3	27.8714	Gender Neutral	30.656
atg-5	WBGene00022152	Y71G12B.12a.1	I	+	0.113617	TRUE	925006	159.236701669823	5809	3071	0.528662420382166	47.7	26.8653	Oogenic	10.244
tln-1	WBGene00006771	Y71G12B.11a.1	I	+	0.114841	TRUE	252070	13.4970014992504	18676	1152	0.0616834439922896	2.9	3.74396	Gender Neutral	71.639
mppa-1	WBGene00022159	Y71G12B.24a.1	I	-	0.115835	TRUE	761677	73.9995142329739	10293	3997	0.388322160691732	4.8	47.127	Gender Neutral	7.702
Y71G12B.10	WBGene00022150	Y71G12B.10.1	I	+	0.116299	TRUE	160313	56.7881686149486	2823	909	0.321997874601488	121.7	85.9436	Gender Neutral	86.406
lin-65	WBGene00022149	Y71G12B.9a.1	I	+	0.116815	TRUE	1118307	104.514672897196	10700	3341	0.312242990654206	44.4	19.3541	Gender Neutral	17.178
ddx-27	WBGene00022148	Y71G12B.8.1	I	+	0.118028	TRUE	1691321	76.6552302393038	22064	6446	0.292150108774474	13.8	52.6899	Gender Neutral	16.824
Y71G12B.25	WBGene00022160	Y71G12B.25a.1	I	-	0.11768	FALSE	165373	37.7995428571429	4375	954	0.218057142857143	0.5	NA	NA	8.958
Y71G12B.26	WBGene00022161	Y71G12B.26a.1	I	-	0.118176	FALSE	57366	21.067205288285	2723	466	0.171134777818582	0.1	NA	NA	2.23
Y71G12B.6	WBGene00022146	Y71G12B.6a.1	I	+	0.119078	TRUE	105668	34.2855288773524	3082	898	0.291369240752758	2.4	3.38307	Gender Neutral	5.788
Y71G12B.27	WBGene00022162	Y71G12B.27.1	I	-	0.119293	FALSE	14677	12.1599005799503	1207	0	0	0.1	417.783	Spermatogenic	33.607
Y71G12B.5	WBGene00022145	Y71G12B.5a.1	I	+	0.119595	FALSE	82196	14.2850191171359	5754	402	0.0698644421272158	0	NA	NA	3.182
pghm-1	WBGene00022144	Y71G12B.4.1	I	+	0.12008	FALSE	37179	10.4700084483244	3551	53	0.0149253731343284	0.3	NA	NA	5.389
Y71G12B.3	WBGene00022143	Y71G12B.3.1	I	+	0.120302	FALSE	3590	6.15780445969125	583	0	0	0.2	252.279	Spermatogenic	25.765
Y71G12B.32	WBGene00044349	Y71G12B.32.1	I	-	0.120417	FALSE	192075	92.3881673881674	2079	517	0.248677248677249	0	NA	NA	4.8
Y71G12B.2	WBGene00022142	Y71G12B.2.1	I	+	0.120573	FALSE	334129	142.364294844482	2347	761	0.324243715381338	0	NA	NA	2.732
Y71G12B.30	WBGene00044347	Y71G12B.30a.1	I	-	0.120801	TRUE	88292	20.3344081068632	4342	614	0.141409488714878	2.4	113.336	Spermatogenic	9.304
chaf-2	WBGene00022141	Y71G12B.1a.1	I	+	0.121061	TRUE	74699	30.4645187601958	2452	336	0.137030995106036	199.9	74.7383	Gender Neutral	175.32
C53H9.3	WBGene00044746	C53H9.3.1	I	-	0.121566	TRUE	1240	4.86274509803922	255	0	0	75.7	68.0656	Gender Neutral	64.495
C53H9.2	WBGene00016907	C53H9.2a.1	I	+	0.121667	TRUE	12924	6.98594594594595	1850	0	0	5.3	161.042	Gender Neutral	244.851
rpl-27	WBGene00004441	C53H9.1.1	I	+	0.121755	TRUE	1664	3.28853754940711	506	0	0	142.3	6864.78	Gender Neutral	1870.712
C53H9.4	WBGene00303070	C53H9.4.1	I	+	0.1218	NA	1419	15.258064516129	93	0	0	NA	NA	NA	NA
egl-30	WBGene00001196	M01D7.7a.1	I	+	0.121972	TRUE	62208	12.5596608116293	4953	300	0.0605693519079346	20.9	NA	NA	65.123
emr-1	WBGene00001309	M01D7.6.1	I	+	0.122261	TRUE	5533	8.82456140350877	627	51	0.0813397129186603	340.7	186.257	Gender Neutral	202.063
nlp-12	WBGene00003750	M01D7.5.1	I	+	0.122316	FALSE	5459	14.4036939313984	379	45	0.118733509234828	0.5	NA	NA	24.307
tag-96	WBGene00006461	M01D7.4a.1	I	+	0.122595	TRUE	128308	24.7603241991509	5182	659	0.127170976456966	16	3.44867	Gender Neutral	13.3
M01D7.9	WBGene00044897	M01D7.9.1	I	-	0.122872	FALSE	6923	14.0141700404858	494	0	0	0.1	NA	NA	1.231
scm-1	WBGene00004743	M01D7.2a.1	I	-	0.12391	TRUE	1332729	143.165646148888	9309	4600	0.494145450639166	131.1	28.6029	Oogenic	9.495
Y71G12A.5	WBGene00303094	Y71G12A.5.1	I	+	0.124341	NA	105	3.5	30	0	0	NA	NA	NA	NA
tub-2	WBGene00022139	Y71G12A.3a.1	I	+	0.124653	TRUE	186987	20.1147805507745	9296	806	0.0867039586919105	24.1	3.50096	Oogenic	52.451
Y71G12A.4	WBGene00022140	Y71G12A.4.1	I	-	0.125397	TRUE	202854	20.9689890427951	9674	946	0.0977878850527186	4	70.7996	Spermatogenic	3.048
trpp-10	WBGene00022138	Y71G12A.2b.1	I	+	0.126661	NA	1575151	56.8277292733964	27718	7576	0.273324193664767	NA	6.08235	Oogenic	14.428
Y51F10.7	WBGene00021768	Y51F10.7.1	I	-	0.126912	FALSE	49244	23.893255701116	2061	295	0.143134400776322	0.2	24.0334	Gender Neutral	5.856
hex-4	WBGene00021766	Y51F10.5.1	I	+	0.127929	TRUE	250007	32.6379895561358	7660	1370	0.178851174934726	33.5	33.8919	Gender Neutral	17.581
Y51F10.4	WBGene00021765	Y51F10.4a.1	I	+	0.128625	TRUE	269014	21.2156151419558	12680	1124	0.0886435331230284	24.5	30.734	Gender Neutral	15.438
Y51F10.15	WBGene00255420	Y51F10.15.1	I	-	0.12922	NA	134067	36.1659023469112	3707	798	0.215268411114108	NA	NA	NA	0.485
spe-48	WBGene00021771	Y51F10.10a.1	I	-	0.129681	TRUE	552153	71.8855617758104	7681	3255	0.42377294623096	23.2	35.6898	Gender Neutral	7.459
Y51F10.11	WBGene00044438	Y51F10.11.1	I	+	0.130161	TRUE	736712	117.572933290776	6266	3140	0.501117140121289	22.3	9.19982	Oogenic	6.815
Y51F10.3	WBGene00021764	Y51F10.3a.1	I	+	0.130752	TRUE	210827	35.8854468085106	5875	1298	0.220936170212766	126.2	28.9684	Gender Neutral	19.796
Y51F10.2	WBGene00021763	Y51F10.2a.1	I	+	0.13141	TRUE	238369	45.5946824789594	5228	1561	0.29858454475899	1141.9	39.6877	Oogenic	46.507
gap-3	WBGene00021238	Y20F4.3a.1	I	-	0.132666	TRUE	1707549	78.4827411867445	21757	6351	0.29190605322425	23.6	20.6924	Gender Neutral	12.502
crtc-1	WBGene00021237	Y20F4.2.1	I	+	0.134677	TRUE	156602	22.4101316542645	6988	772	0.110475100171723	7	1.49008	Gender Neutral	8.759
Y20F4.4	WBGene00021239	Y20F4.4a.1	I	-	0.13529	TRUE	273465	29.5637837837838	9250	1611	0.174162162162162	9.9	10.0722	Gender Neutral	24.125
Y20F4.8	WBGene00044435	Y20F4.8.1	I	-	0.135987	FALSE	9033	8.70231213872832	1038	0	0	0	NA	NA	29.038
Y37E3.1	WBGene00021346	Y37E3.1.1	I	-	0.136862	TRUE	60614	27.4644313547802	2207	282	0.127775260534662	43	32.7906	Gender Neutral	75.657
rpb-10	WBGene00021347	Y37E3.3.1	I	+	0.136967	TRUE	962	3.77254901960784	255	0	0	185.3	NA	NA	362.359
moag-4	WBGene00021348	Y37E3.4.1	I	+	0.13702	TRUE	1068	3.42307692307692	312	0	0	265	NA	NA	397.174
arl-13	WBGene00021349	Y37E3.5a.1	I	+	0.137164	FALSE	146357	44.3371705543775	3301	569	0.172372008482278	0.3	1.83112	Spermatogenic	13.384
rla-1	WBGene00004409	Y37E3.7.1	I	-	0.137292	TRUE	605	1.57142857142857	385	0	0	218.6	4518.93	Gender Neutral	2962.428
Y37E3.8	WBGene00021350	Y37E3.8a.1	I	-	0.137348	TRUE	6618	7.48642533936652	884	0	0	119.5	8271.19	Gender Neutral	2511.695
phb-1	WBGene00004014	Y37E3.9.1	I	+	0.137458	TRUE	8696	9.19238900634249	946	0	0	333.5	414.248	Gender Neutral	232.714
eif-2alpha	WBGene00021351	Y37E3.10a.1	I	+	0.137628	TRUE	152547	44.7089683470106	3412	1041	0.305099648300117	267.6	272.64	Gender Neutral	89.698
pcyt-2.1	WBGene00021352	Y37E3.11a.1	I	+	0.138148	TRUE	232594	35.6575195462211	6523	1426	0.218611068526751	64.4	48.2785	Gender Neutral	107.894
iglr-3	WBGene00021353	Y37E3.13a.1	I	-	0.138646	TRUE	148736	18.3082225504678	8124	418	0.051452486459872	3.7	0.535849	Oogenic	4.372
npp-13	WBGene00003799	Y37E3.15a.1	I	+	0.140011	TRUE	1047738	40.4173128110172	25923	6074	0.23430930062107	114	59.6458	Gender Neutral	28.445
Y37E3.19	WBGene00044810	Y37E3.19.1	I	-	0.13987	FALSE	40840	28.3611111111111	1440	237	0.164583333333333	0	116.011	Spermatogenic	8.3
fpn-1.1	WBGene00021354	Y37E3.16.1	I	-	0.140399	FALSE	107015	22.6008447729673	4735	656	0.138542766631468	0.4	1.18008	Gender Neutral	2.925
Y37E3.17	WBGene00021355	Y37E3.17a.1	I	+	0.141794	TRUE	738917	43.0303400885162	17172	4024	0.234334963894712	142.4	133.899	Gender Neutral	28.644
Y37E3.30	WBGene00235158	Y37E3.30.1	I	-	0.142707	NA	19786	13.1206896551724	1508	0	0	NA	NA	NA	9.538
afd-1	WBGene00021009	W03F11.6a.1	I	+	0.144947	TRUE	2406867	48.8574995432678	49263	14716	0.298723179668311	32.2	6.93141	Oogenic	15.152
W03F11.5	WBGene00021008	W03F11.5.1	I	+	0.147144	FALSE	89285	27.8928459856295	3201	384	0.119962511715089	0.3	1.37488	Gender Neutral	2.649
ule-1	WBGene00021005	W03F11.1a.1	I	-	0.14735	FALSE	90249	32.8417030567686	2748	625	0.227438136826783	0.2	NA	NA	0.554
gcy-17	WBGene00001542	W03F11.2a.1	I	-	0.147834	FALSE	163386	16.7626962142198	9747	598	0.0613522109366985	0	NA	NA	0.028
dct-9	WBGene00021006	W03F11.3.1	I	-	0.148238	FALSE	8842	8.27128157156221	1069	0	0	0.1	187.549	Spermatogenic	16.651
W03F11.4	WBGene00021007	W03F11.4.1	I	-	0.148507	FALSE	46240	8.51408580371939	5431	0	0	0	149.198	Spermatogenic	67.672
lgc-51	WBGene00017399	F12B6.3a.1	I	+	0.148929	FALSE	184829	37.0102122547056	4994	1003	0.200841009211053	0	NA	NA	0.051
slc-17.6	WBGene00017398	F12B6.2a.1	I	+	0.149444	FALSE	91274	19.6711206896552	4640	415	0.0894396551724138	0.1	1.50911	Gender Neutral	3.206
abt-2	WBGene00000020	F12B6.1a.1	I	-	0.150242	FALSE	289257	17.3052348190248	16715	1140	0.0682022135806162	0.6	12.3126	Spermatogenic	8.227
Y39G10AL.1	WBGene00021458	Y39G10AL.1a.1	I	+	0.151291	FALSE	14001	14.6761006289308	954	64	0.0670859538784067	0.7	NA	NA	18.86
cdk-7	WBGene00000408	Y39G10AL.3.1	I	-	0.151647	TRUE	986550	121.376722440945	8128	3987	0.49052657480315	46.9	83.5857	Gender Neutral	14.538
Y39G10AR.11	WBGene00021469	Y39G10AR.11.1	I	+	0.152259	TRUE	70933	20.9550960118168	3385	426	0.125849335302807	2.6	2.69121	Gender Neutral	57.215
tpxl-1	WBGene00021470	Y39G10AR.12a.1	I	-	0.15267	TRUE	101768	15.4756690997567	6576	540	0.0821167883211679	373.1	187.233	Gender Neutral	114.319
epg-2	WBGene00021468	Y39G10AR.10.1	I	+	0.152688	FALSE	23482	9.31455771519238	2521	0	0	0.5	0.300141	Gender Neutral	11.697
icp-1	WBGene00002047	Y39G10AR.13a.1	I	-	0.152978	TRUE	10713	5.17286335103815	2071	0	0	160.6	36.3434	Oogenic	229.414
Y39G10AR.9	WBGene00021467	Y39G10AR.9b.1	I	+	0.153129	TRUE	25633	16.9083113456464	1516	169	0.111477572559367	171.2	33.7423	Oogenic	140.606
nsun-4	WBGene00021476	Y39G10AR.21a.1	I	+	0.153294	TRUE	129230	42.1081785597915	3069	907	0.295536005213425	27.2	24.9498	Gender Neutral	39.742
tbca-1	WBGene00021475	Y39G10AR.20.1	I	+	0.153439	TRUE	1674	4.32558139534884	387	0	0	250.8	145.26	Gender Neutral	119.411
eif-2gamma	WBGene00021466	Y39G10AR.8.1	I	+	0.153561	TRUE	30468	12.4359183673469	2450	152	0.0620408163265306	280.4	279.899	Gender Neutral	147.354
ekl-7	WBGene00021465	Y39G10AR.7a.1	I	+	0.153733	TRUE	9781	5.98958971218616	1633	0	0	48.9	35.2758	Gender Neutral	139.304
mcm-4	WBGene00003156	Y39G10AR.14a.1	I	-	0.153931	TRUE	80985	23.9317375886525	3384	520	0.153664302600473	500.8	36.3008	Oogenic	197.268
Y39G10AR.32	WBGene00219275	Y39G10AR.32a.1	I	-	0.154077	NA	21378	44.9117647058824	476	127	0.266806722689076	NA	82.7228	Gender Neutral	206.327
Y39G10AR.15	WBGene00021471	Y39G10AR.15.1	I	-	0.154299	TRUE	40464	12.7606433301798	3171	230	0.0725323241879533	23.4	58.079	Spermatogenic	9.165
srbc-64	WBGene00021477	Y39G10AR.22.1	I	+	0.154525	FALSE	38315	17.6892890120037	2166	141	0.0650969529085873	0	NA	NA	0.025
Y39G10AR.16	WBGene00021472	Y39G10AR.16.1	I	-	0.154705	FALSE	13613	8.30567419158023	1639	0	0	0.4	245.922	Spermatogenic	15.847
ugt-31	WBGene00021464	Y39G10AR.6.1	I	+	0.154983	FALSE	163669	31.0272985781991	5275	1114	0.211184834123223	0	1.75726	Spermatogenic	10.662
zeel-1	WBGene00021463	Y39G10AR.5.1	I	+	0.155677	FALSE	175223	21.6699233242642	8086	742	0.0917635419243136	0	NA	NA	3.07
peel-1	WBGene00077563	Y39G10AR.25.1	I	+	0.156213	NA	47251	14.397014015844	3282	104	0.0316879951249238	NA	123.932	Spermatogenic	8.172
nekl-1	WBGene00021461	Y39G10AR.3a.1	I	+	0.156936	FALSE	436435	29.0047850069781	15047	2187	0.145344586960856	0.3	0.758558	Spermatogenic	3.416
sydn-1	WBGene00021473	Y39G10AR.17.1	I	-	0.157869	TRUE	776202	162.964938064245	4763	1967	0.412975015746378	5.2	1.50994	Oogenic	21.33
dot-1.1	WBGene00021474	Y39G10AR.18a.1	I	-	0.158769	TRUE	2793088	165.291040359806	16898	6569	0.388744230086401	61	16.1509	Oogenic	16.539
zwl-1	WBGene00021460	Y39G10AR.2a.1	I	+	0.159632	TRUE	632863	83.074691520084	7618	2518	0.330532948280389	248.1	91.4863	Gender Neutral	42.142
F23C8.13	WBGene00017741	F23C8.13a.1	I	+	0.160345	FALSE	94908	28.5437593984962	3325	435	0.130827067669173	1.9	1.18457	Gender Neutral	4.618
F23C8.5	WBGene00017734	F23C8.5a.1	I	-	0.160523	TRUE	65556	37.4605714285714	1750	401	0.229142857142857	455.8	310.463	Gender Neutral	127.614
did-2	WBGene00017735	F23C8.6.1	I	-	0.160646	TRUE	11920	16.195652173913	736	111	0.150815217391304	95.5	138.752	Gender Neutral	180.93
F23C8.7	WBGene00017736	F23C8.7.1	I	-	0.160806	FALSE	44666	16.7351067815661	2669	210	0.0786811539902585	0.1	97.3387	Spermatogenic	15.913
F23C8.8	WBGene00017737	F23C8.8.1	I	-	0.161299	FALSE	41749	14.8572953736655	2810	202	0.0718861209964413	0.8	NA	NA	22.4
tipn-1	WBGene00017738	F23C8.9.1	I	-	0.161431	TRUE	27511	30.5677777777778	900	227	0.252222222222222	27	NA	NA	122.666
ubxn-1	WBGene00017733	F23C8.4.1	I	+	0.161539	TRUE	52263	33.3948881789137	1565	370	0.236421725239617	408.5	167.465	Gender Neutral	183.843
F23C8.14	WBGene00255457	F23C8.14a.1	I	-	0.161674	NA	6409	11.9794392523364	535	0	0	NA	NA	NA	2.129
F23C8.3	WBGene00017732	F23C8.3b.1	I	+	0.161943	FALSE	81268	19.687015503876	4128	312	0.0755813953488372	0.4	NA	NA	1.661
inx-19	WBGene00002141	T16H5.1a.1	I	-	0.163058	FALSE	299019	26.2274361898079	11401	1164	0.102096307341461	0.9	NA	NA	0.848
Y74C10AL.2	WBGene00022280	Y74C10AL.2.1	I	-	0.163905	TRUE	254199	85.7910901113736	2963	1656	0.558893013837327	118.5	45.856	Gender Neutral	26.571
abtm-1	WBGene00022281	Y74C10AR.3a.1	I	-	0.164466	TRUE	1089955	84.0690320092557	12965	6210	0.478981874276899	9.4	9.77481	Gender Neutral	15.892
Y74C10AR.2	WBGene00022282	Y74C10AR.2.1	I	+	0.164766	FALSE	1670	3.71111111111111	450	0	0	0	NA	NA	2.055
eif-3.I	WBGene00001232	Y74C10AR.1a.1	I	+	0.165049	TRUE	147255	40.554943541724	3631	870	0.23960341503718	93.8	212.652	Gender Neutral	53.556
Y23H5B.6	WBGene00021277	Y23H5B.6a.1	I	+	0.165443	TRUE	611127	83.9690849134378	7278	2847	0.391178895300907	44.6	51.2927	Gender Neutral	42.804
Y23H5B.5	WBGene00021276	Y23H5B.5.1	I	+	0.165992	TRUE	744201	98.608851199152	7547	3507	0.464687955478998	27.1	33.0037	Gender Neutral	17.458
dmsr-2	WBGene00021275	Y23H5B.4.1	I	+	0.168358	FALSE	166636	19.4713718158448	8558	536	0.0626314559476513	0.5	NA	NA	1.072
Y23H5B.3	WBGene00021274	Y23H5B.3.1	I	+	0.168882	FALSE	25748	18.6444605358436	1381	42	0.0304127443881245	0	NA	NA	2.217
Y23H5B.8	WBGene00021279	Y23H5B.8.1	I	-	0.169027	FALSE	27834	20.4361233480176	1362	204	0.149779735682819	1	NA	NA	25.383
nspd-8	WBGene00021280	Y23H5B.9.1	I	-	0.169281	FALSE	360	1.66666666666667	216	0	0	0	NA	NA	0
Y23H5B.1	WBGene00021272	Y23H5B.1.1	I	+	0.169462	FALSE	46684	20.9064039408867	2233	177	0.0792655620241827	0	NA	NA	0.068
Y23H5B.12	WBGene00194701	Y23H5B.12a.1	I	+	0.169637	NA	12337	10.5085178875639	1174	0	0	NA	17.0442	Spermatogenic	3.211
C55C2.4	WBGene00016950	C55C2.4.1	I	+	0.169794	FALSE	23952	13.225842076201	1811	28	0.0154610712313639	0	20.8454	Spermatogenic	5.782
C55C2.3	WBGene00016949	C55C2.3.1	I	+	0.16992	FALSE	25892	18.2209711470795	1421	146	0.1027445460943	0.1	20.2863	Spermatogenic	5.3
ssp-19	WBGene00006047	C55C2.2.1	I	+	0.170034	FALSE	663	2.00909090909091	330	0	0	0.1	383.18	Spermatogenic	18.162
scrt-1	WBGene00016948	C55C2.1.1	I	+	0.170497	FALSE	35308	18.8309333333333	1875	146	0.0778666666666667	0.4	NA	NA	1.211
aat-5	WBGene00000006	C55C2.5a.1	I	-	0.170775	FALSE	56584	14.0791241602389	4019	243	0.0604628016919632	0.3	0.784344	Gender Neutral	3.203
fbp-1	WBGene00001404	K07A3.1a.1	I	-	0.171416	TRUE	259083	52.6591463414634	4920	1463	0.297357723577236	133.7	28.406	Oogenic	22.048
ptr-12	WBGene00004226	K07A3.2a.1	I	-	0.171934	FALSE	77374	10.2522856764277	7547	126	0.016695375645952	0.1	1.55737	Spermatogenic	1.681
K07A3.3	WBGene00019461	K07A3.3b.1	I	+	0.172587	FALSE	19903	7.54187192118227	2639	0	0	0	94.6947	Spermatogenic	18.782
ctn-1	WBGene00000832	Y23H5A.5a.1	I	+	0.173291	TRUE	266239	25.6764393866332	10369	1171	0.112932780403125	11.6	1.04365	Oogenic	11.738
spe-47	WBGene00021271	Y23H5A.4a.1	I	+	0.173758	FALSE	34822	12.4810035842294	2790	130	0.046594982078853	0.1	116.742	Spermatogenic	27.482
pid-3	WBGene00021270	Y23H5A.3.1	I	+	0.173907	TRUE	7386	6.86431226765799	1076	0	0	313.9	165.856	Gender Neutral	157.575
Y23H5A.2	WBGene00021269	Y23H5A.2a.1	I	+	0.173996	TRUE	41538	35.8086206896552	1160	297	0.256034482758621	64.5	14.8243	Gender Neutral	81.194
